shelter_name,shelter_location,is_indoor,capacity,nearest_aqi_station,nearest_aqi_county,nearest_aqi,nearest_aqi_level,distance_to_station_m,risk_label,disaster_types,shelter_lat,shelter_lon
屏東縣林邊鄉竹林國民小學,屏東縣林邊鄉,True,100,高雄,高雄市,150,對敏感族群不健康,28973.7255045739,High Risk,"水災,震災,海嘯",22.4642,120.5331
東港高中,屏東縣東港鎮,True,450,高雄,高雄市,150,對敏感族群不健康,23310.323280418,High Risk,"水災,震災,海嘯",22.4652,120.4555
東光國小,屏東縣東港鎮,True,150,高雄,高雄市,150,對敏感族群不健康,23209.144478022878,High Risk,"水災,震災,海嘯",22.4694,120.4596
東港國小,屏東縣東港鎮,True,300,高雄,高雄市,150,對敏感族群不健康,22779.512992746397,High Risk,"水災,震災,海嘯",22.4707,120.4547
新埤鄉立幼兒園,屏東縣新埤鄉,True,250,高雄,高雄市,150,對敏感族群不健康,34868.04286254726,High Risk,"水災,震災,土石流,海嘯",22.4754,120.611
臺東縣台?國民小學,臺東縣達仁鄉,True,200,高雄,高雄市,150,對敏感族群不健康,63107.10906001852,High Risk,,22.47755,120.9077
台?活動中心,臺東縣達仁鄉,True,100,高雄,高雄市,150,對敏感族群不健康,63131.60904717519,High Risk,,22.47805,120.9081
東興國小,屏東縣東港鎮,True,461,高雄,高雄市,150,對敏感族群不健康,22862.139284331646,High Risk,"水災,震災,海嘯",22.4784,120.4657
北市大附小,臺北市中正區,True,157,高雄,高雄市,150,對敏感族群不健康,63567.4590011208,High Risk,震災,22.4797,120.913
台?基督教會,臺東縣達仁鄉,True,50,高雄,高雄市,150,對敏感族群不健康,63614.231503448325,High Risk,,22.479837,120.913513
啦里吧活動中心,臺東縣達仁鄉,True,100,高雄,高雄市,150,對敏感族群不健康,63588.96400225537,High Risk,,22.48099,120.9136
新埤國小,屏東縣新埤鄉,True,450,高雄,高雄市,150,對敏感族群不健康,30328.37034864688,High Risk,"水災,震災,土石流,海嘯",22.4844,120.5653
高雄市立中芸國民中學,高雄市林園區,True,700,高雄,高雄市,150,對敏感族群不健康,18030.884645277623,High Risk,"水災,震災",22.485875,120.395311
中芸國小,高雄市林園區,True,500,高雄,高雄市,150,對敏感族群不健康,17974.877691969825,High Risk,震災,22.4871,120.3967
烏龍國小,屏東縣新園鄉,True,100,高雄,高雄市,150,對敏感族群不健康,21571.99572888798,High Risk,"水災,震災",22.4877,120.4581
鹽洲國小,屏東縣新園鄉,True,50,高雄,高雄市,150,對敏感族群不健康,20359.551932222173,High Risk,"水災,震災",22.4883,120.4408
溪北社區活動中心,屏東縣南州鄉,True,50,高雄,高雄市,150,對敏感族群不健康,25108.771984366995,High Risk,"水災,震災",22.4945,120.5111
溪北國小,屏東縣南州鄉,True,95,高雄,高雄市,150,對敏感族群不健康,25028.5643351607,High Risk,"水災,震災",22.4957,120.5111
文樂活動中心,屏東縣來義鄉,True,50,高雄,高雄市,150,對敏感族群不健康,34838.206434418425,High Risk,"水災,震災,土石流",22.4999,120.6243
高雄市林園區港埔國民小學,高雄市林園區,True,690,高雄,高雄市,150,對敏感族群不健康,15438.839315607378,High Risk,"水災,震災",22.504297,120.378585
高雄市林園區王公國民小學,高雄市林園區,True,1100,高雄,高雄市,150,對敏感族群不健康,15839.016228369914,High Risk,"水災,震災,土石流,海嘯",22.504698,120.388254
高雄市林園區林園國民小學,高雄市林園區,True,2000,高雄,高雄市,150,對敏感族群不健康,15939.603796205007,High Risk,"水災,震災,土石流,海嘯",22.506778,120.394303
林園區長青文康活動中心,高雄市林園區,True,260,高雄,高雄市,150,對敏感族群不健康,15765.833963744399,High Risk,"水災,震災,土石流,海嘯",22.5087,120.3945
港西國小,屏東縣新園鄉,True,30,高雄,高雄市,150,對敏感族群不健康,19727.76949989113,High Risk,"水災,震災",22.5087,120.4556
來義鄉新來義部落多功能活動中心,屏東縣來義鄉,True,500,高雄,高雄市,150,對敏感族群不健康,30541.351948890388,High Risk,"水災,震災,土石流",22.5087,120.5825
潮南國小,屏東縣潮州鎮,True,1126,高雄,高雄市,150,對敏感族群不健康,25988.647709677643,High Risk,"水災,震災",22.512958,120.534672
南榮國中,屏東縣崁頂鄉,True,200,高雄,高雄市,150,對敏感族群不健康,24532.77423071629,High Risk,"水災,震災,土石流,海嘯",22.5134,120.5184
崁頂國小,屏東縣崁頂鄉,True,200,高雄,高雄市,150,對敏感族群不健康,23918.881281911705,High Risk,"水災,震災,土石流,海嘯",22.5141,120.5118
高雄市小港區鳳鳴國民小學,高雄市小港區,True,200,高雄,高雄市,150,對敏感族群不健康,13528.098533438582,High Risk,"水災,震災,土石流,海嘯",22.515082,120.357564
崁頂老人文康中心,屏東縣崁頂鄉,True,150,高雄,高雄市,150,對敏感族群不健康,23430.14854818072,High Risk,"水災,震災,土石流,海嘯",22.5152,120.5069
高雄市立林園高級中學,高雄市林園區,True,2600,高雄,高雄市,150,對敏感族群不健康,15070.454704097248,High Risk,"水災,震災,土石流,海嘯",22.516726,120.395661
丹林活動中心,屏東縣來義鄉,True,50,高雄,高雄市,150,對敏感族群不健康,35075.36400671546,High Risk,"水災,震災,土石流",22.5174,120.6348
高雄市小港區鳳林國民中學,高雄市小港區,True,50,高雄,高雄市,150,對敏感族群不健康,12533.282502351796,High Risk,"水災,震災,土石流,海嘯",22.52185,120.348385
潮東國小,屏東縣潮州鎮,True,85,高雄,高雄市,150,對敏感族群不健康,27847.214553007572,High Risk,水災,22.52309297,120.5609105
新園國小,屏東縣新園鄉,True,100,高雄,高雄市,150,對敏感族群不健康,18301.822514800675,High Risk,"水災,震災",22.5241,120.4519
歷坵活動中心 Liqiu Activity Center,臺東縣金峰鄉,True,100,高雄,高雄市,150,對敏感族群不健康,63745.536440237556,High Risk,水災,22.526384,120.926439
古樓國小,屏東縣來義鄉,True,200,高雄,高雄市,150,對敏感族群不健康,33816.558855003364,High Risk,"水災,震災,土石流",22.5275,120.6258
高雄市林園區金潭國民小學,高雄市林園區,True,260,高雄,高雄市,150,對敏感族群不健康,14054.508839415706,High Risk,"水災,震災",22.528055,120.396078
金崙溫泉長老教會,臺東縣太麻里鄉,True,20,高雄,高雄市,150,對敏感族群不健康,64790.408122869776,High Risk,"水災,土石流,海嘯",22.530918,120.937667
賓茂國小 Binmao Elementary School,臺東縣金峰鄉,True,100,高雄,高雄市,150,對敏感族群不健康,66600.9453746186,High Risk,,22.532403,120.95583
賓茂活動中心 Binmao Activity Center,臺東縣金峰鄉,True,100,高雄,高雄市,150,對敏感族群不健康,67193.31465413612,High Risk,"水災,震災",22.532592,120.961712
金崙活動中心,臺東縣太麻里鄉,True,80,高雄,高雄市,150,對敏感族群不健康,67447.65590073011,High Risk,"水災,土石流,海嘯",22.533379,120.964363
光春國中,屏東縣潮州鎮,True,600,高雄,高雄市,150,對敏感族群不健康,25334.214885533074,High Risk,"水災,震災",22.534662,120.539763
力社國小,屏東縣崁頂鄉,True,200,高雄,高雄市,150,對敏感族群不健康,22311.896205270696,High Risk,"水災,震災,土石流,海嘯",22.5388,120.5092
義仁里社區活動中心,高雄市大寮區,True,100,高雄,高雄市,150,對敏感族群不健康,13543.745065584835,High Risk,"水災,震災,土石流,海嘯",22.539227,120.403252
光春國小,屏東縣潮州鎮,True,550,高雄,高雄市,150,對敏感族群不健康,24801.21735116394,High Risk,"水災,震災",22.540379,120.536872
高雄市大寮區昭明國小,高雄市大寮區,True,350,高雄,高雄市,150,對敏感族群不健康,13652.7419885337,High Risk,"水災,震災,土石流,海嘯",22.54239,120.408514
新園鄉公所,屏東縣新園鄉,True,30,高雄,高雄市,150,對敏感族群不健康,17787.307609335847,High Risk,"水災,震災,海嘯",22.5438,120.4615
仙吉國小,屏東縣新園鄉,True,100,高雄,高雄市,150,對敏感族群不健康,17722.656862228312,High Risk,"水災,震災,海嘯",22.5443,120.4611
四林國小,屏東縣潮州鎮,True,50,高雄,高雄市,150,對敏感族群不健康,27710.61725995826,High Risk,"水災,震災",22.544592,120.569267
新園國中,屏東縣新園鄉,True,300,高雄,高雄市,150,對敏感族群不健康,17660.031223534636,High Risk,"水災,震災",22.5452,120.461
光華國小,屏東縣潮州鎮,True,240,高雄,高雄市,150,對敏感族群不健康,25147.549290198123,High Risk,"水災,震災",22.547268,120.543657
鎮立幼兒園,屏東縣潮州鎮,True,300,高雄,高雄市,150,對敏感族群不健康,25814.299534129674,High Risk,水災,22.547719,120.550815
潮州國小,屏東縣潮州鎮,True,285,高雄,高雄市,150,對敏感族群不健康,24860.53477317441,High Risk,水災,22.548406,120.541139
佳佐國小中興分校,屏東縣萬巒鄉,True,60,高雄,高雄市,150,對敏感族群不健康,31747.191904260242,High Risk,"水災,震災,土石流",22.5491,120.6123
瓦?國小,屏東縣新園鄉,True,50,高雄,高雄市,150,對敏感族群不健康,18476.82762097898,High Risk,"水災,震災,海嘯",22.5523,120.4747
平和活動中心,屏東縣泰武鄉,True,200,高雄,高雄市,150,對敏感族群不健康,33317.16514674903,High Risk,"水災,震災,土石流",22.5527,120.6293
潮州國中,屏東縣潮州鎮,True,250,高雄,高雄市,150,對敏感族群不健康,24812.466800436538,High Risk,"水災,震災,土石流",22.554008,120.542947
會結里社區活動中心,高雄市大寮區,True,100,高雄,高雄市,150,對敏感族群不健康,14007.516898181695,High Risk,"水災,震災,土石流,海嘯",22.554827,120.424982
高雄市小港區青山國民小學,高雄市小港區,True,300,左營,高雄市,30,良好,174382.4545302196,Safe,"水災,震災,海嘯",22.555905,118.569662
潮和國小,屏東縣潮州鎮,True,630,高雄,高雄市,150,對敏感族群不健康,24232.572888052302,High Risk,"水災,震災",22.556803,120.538038
潮昇國小,屏東縣潮州鎮,True,875,高雄,高雄市,150,對敏感族群不健康,25162.348780302735,High Risk,"水災,震災",22.557031,120.547724
新厝里社區活動中心,高雄市大寮區,True,20,高雄,高雄市,150,對敏感族群不健康,12350.20589498898,High Risk,"水災,震災,土石流,海嘯",22.560361,120.40918
高雄市小港區小港國民小學,高雄市小港區,True,300,高雄,高雄市,150,對敏感族群不健康,7997.9249762238815,High Risk,"水災,震災,土石流,海嘯",22.56103,120.336089
志成佛寺,屏東縣萬巒鄉,True,200,高雄,高雄市,150,對敏感族群不健康,26495.411431584012,High Risk,水災,22.5614,120.5629
高雄市小港區鳳陽國民小學,高雄市小港區,True,600,高雄,高雄市,150,對敏感族群不健康,9490.768630762754,High Risk,"水災,震災,土石流,海嘯",22.561551,120.370393
潮寮老人活動中心,高雄市大寮區,True,35,高雄,高雄市,150,對敏感族群不健康,13992.272191755683,High Risk,"水災,震災,土石流,海嘯",22.562091,120.430298
新庄國小,屏東縣萬丹鄉,True,60,高雄,高雄市,150,對敏感族群不健康,18507.18765051306,High Risk,"震災,土石流,海嘯",22.5622,120.4803
高雄市立潮寮國民中學,高雄市大寮區,True,60,高雄,高雄市,150,對敏感族群不健康,13471.753088393956,High Risk,"水災,震災,土石流,海嘯,核子事故",22.563415,120.425175
高雄市小港區二苓國民小學,高雄市小港區,True,1000,高雄,高雄市,150,對敏感族群不健康,8351.565309237789,High Risk,"水災,震災,土石流,海嘯",22.5638,120.3533
高雄市立小港高級中學,高雄市小港區,True,100,高雄,高雄市,150,對敏感族群不健康,8414.5698483142,High Risk,"水災,震災,海嘯",22.565249,120.357413
高雄市大寮區潮寮國小,高雄市大寮區,True,240,高雄,高雄市,150,對敏感族群不健康,13329.025835583678,High Risk,"水災,震災,土石流,海嘯",22.565716,120.425144
國立高雄餐旅大學附屬餐旅高級中等學校,高雄市小港區,True,200,高雄,高雄市,150,對敏感族群不健康,9164.17569700613,High Risk,"水災,震災,土石流,海嘯",22.566216,120.371763
高雄市小港區漢民國民小學,高雄市小港區,True,200,高雄,高雄市,150,對敏感族群不健康,8396.449756445403,High Risk,"水災,震災,土石流,海嘯",22.566473,120.35926
高雄市立中山國民中學,高雄市小港區,True,700,高雄,高雄市,150,對敏感族群不健康,8228.660892031428,High Risk,"水災,震災,土石流,海嘯",22.56665,120.356421
高雄市立小港國民中學,高雄市小港區,True,720,高雄,高雄市,150,對敏感族群不健康,7446.539765254212,High Risk,"水災,震災,海嘯",22.566732,120.338056
高雄市小港區華山國民小學,高雄市小港區,True,901,高雄,高雄市,150,對敏感族群不健康,8654.400372432174,High Risk,"水災,震災,土石流,海嘯",22.5677,120.3657
高雄市小港區港和國民小學,高雄市小港區,True,250,高雄,高雄市,150,對敏感族群不健康,7296.866287916202,High Risk,"水災,震災,土石流,海嘯",22.5681,120.3379
佳興活動中心,屏東縣泰武鄉,True,100,高雄,高雄市,150,對敏感族群不健康,36265.29551264395,High Risk,"水災,震災,土石流",22.5703,120.6631
佳佐國小,屏東縣萬巒鄉,True,100,高雄,高雄市,150,對敏感族群不健康,29460.190088584135,High Risk,水災,22.5712,120.5956
萬巒鄉公所展覽廳,屏東縣萬巒鄉,True,100,高雄,高雄市,150,對敏感族群不健康,26650.94395318107,High Risk,水災,22.5725,120.5678
高雄市前鎮區佛公國民小學,高雄市前鎮區,True,655,高雄,高雄市,150,對敏感族群不健康,6453.034503698727,High Risk,"水災,震災,土石流,海嘯",22.572651,120.320909
萬巒國小,屏東縣萬巒鄉,True,100,高雄,高雄市,150,對敏感族群不健康,27094.090189867813,High Risk,"水災,震災",22.5727,120.5723
大明國小,屏東縣竹田鄉,True,200,高雄,高雄市,150,對敏感族群不健康,22326.01898544657,High Risk,"水災,震災",22.5756,120.5251
過溪里社區活動中心,高雄市大寮區,True,150,高雄,高雄市,150,對敏感族群不健康,12175.461055795811,High Risk,"水災,震災,土石流,海嘯",22.576183,120.418885
武潭活動中心,屏東縣泰武鄉,True,200,高雄,高雄市,150,對敏感族群不健康,33383.89720523036,High Risk,"水災,震災,土石流",22.578,120.6361
西方道堂,屏東縣萬巒鄉,True,300,高雄,高雄市,150,對敏感族群不健康,32694.251992429425,High Risk,水災,22.5802,120.6297
高雄市前鎮區明正國民小學,高雄市前鎮區,True,345,高雄,高雄市,150,對敏感族群不健康,5694.867453802783,High Risk,"水災,震災,土石流,海嘯",22.580243,120.326581
高雄市立明義國民中學,高雄市小港區,True,1000,高雄,高雄市,150,對敏感族群不健康,7613.458495124446,High Risk,"水災,震災,海嘯",22.582027,120.368282
清山寺,高雄市大寮區,True,80,高雄,高雄市,150,對敏感族群不健康,8923.052678546737,High Risk,"水災,震災,土石流,海嘯",22.582377,120.385461
萬丹國小,屏東縣萬丹鄉,True,150,高雄,高雄市,150,對敏感族群不健康,18520.56063978874,High Risk,"水災,震災,土石流,海嘯",22.5826,120.4887
竹田國小,屏東縣竹田鄉,True,200,高雄,高雄市,150,對敏感族群不健康,24007.991159604564,High Risk,"水災,震災",22.5828,120.544
高雄市小港區桂林國民小學,高雄市小港區,True,1255,高雄,高雄市,150,對敏感族群不健康,6348.77938765143,High Risk,"水災,震災,土石流,海嘯",22.583128,120.350425
高雄市立前鎮國民中學,高雄市前鎮區,True,1200,高雄,高雄市,150,對敏感族群不健康,5267.3501714432205,High Risk,"水災,震災,土石流,海嘯",22.583367,120.321031
高雄市小港區明義國民小學,高雄市小港區,True,200,高雄,高雄市,150,對敏感族群不健康,7470.766497728332,High Risk,"水災,震災,土石流,海嘯",22.5834,120.3678
竹田鄉公所,屏東縣竹田鄉,True,60,高雄,高雄市,150,對敏感族群不健康,23962.04400290572,High Risk,水災,22.5847,120.544
富翔天廈,高雄市大寮區,True,70,高雄,高雄市,150,對敏感族群不健康,8341.851933897213,High Risk,"水災,震災,土石流,海嘯",22.584752,120.380306
